t,x,y,crs,NO2
2023-12-30,112.73927255226556,-7.15162402049146,b'',3.3135806e-05
2023-12-31,112.73927255226556,-7.15162402049146,b'',2.5715006e-05
2024-01-02,112.73927255226556,-7.15162402049146,b'',
2024-01-03,112.73927255226556,-7.15162402049146,b'',
2024-01-04,112.73927255226556,-7.15162402049146,b'',
2024-01-05,112.73927255226556,-7.15162402049146,b'',5.5146797e-05
2024-01-06,112.73927255226556,-7.15162402049146,b'',
2024-01-07,112.73927255226556,-7.15162402049146,b'',
2024-01-08,112.73927255226556,-7.15162402049146,b'',
2024-01-09,112.73927255226556,-7.15162402049146,b'',4.865189e-05
2024-01-10,112.73927255226556,-7.15162402049146,b'',5.975784e-05
2024-01-11,112.73927255226556,-7.15162402049146,b'',5.839114e-05
2024-01-12,112.73927255226556,-7.15162402049146,b'',5.7820245e-05
2024-01-13,112.73927255226556,-7.15162402049146,b'',
2024-01-14,112.73927255226556,-7.15162402049146,b'',
2024-01-15,112.73927255226556,-7.15162402049146,b'',
2024-01-16,112.73927255226556,-7.15162402049146,b'',
2024-01-17,112.73927255226556,-7.15162402049146,b'',
2024-01-18,112.73927255226556,-7.15162402049146,b'',
2024-01-19,112.73927255226556,-7.15162402049146,b'',
2024-01-20,112.73927255226556,-7.15162402049146,b'',
2024-01-21,112.73927255226556,-7.15162402049146,b'',2.1913813e-05
2024-01-22,112.73927255226556,-7.15162402049146,b'',
2024-01-23,112.73927255226556,-7.15162402049146,b'',
2024-01-24,112.73927255226556,-7.15162402049146,b'',
2024-01-25,112.73927255226556,-7.15162402049146,b'',8.136764e-05
2024-01-26,112.73927255226556,-7.15162402049146,b'',
2024-01-27,112.73927255226556,-7.15162402049146,b'',
2024-01-28,112.73927255226556,-7.15162402049146,b'',
2024-01-29,112.73927255226556,-7.15162402049146,b'',
2024-01-30,112.73927255226556,-7.15162402049146,b'',
2024-01-31,112.73927255226556,-7.15162402049146,b'',1.2250708e-05
2024-02-01,112.73927255226556,-7.15162402049146,b'',2.204474e-05
2024-02-02,112.73927255226556,-7.15162402049146,b'',
2024-02-03,112.73927255226556,-7.15162402049146,b'',
2024-02-04,112.73927255226556,-7.15162402049146,b'',8.410287e-05
2024-02-05,112.73927255226556,-7.15162402049146,b'',
2024-02-06,112.73927255226556,-7.15162402049146,b'',9.493457e-05
2024-02-07,112.73927255226556,-7.15162402049146,b'',
2024-02-08,112.73927255226556,-7.15162402049146,b'',
2024-02-09,112.73927255226556,-7.15162402049146,b'',2.5175728e-05
2024-02-10,112.73927255226556,-7.15162402049146,b'',
2024-02-11,112.73927255226556,-7.15162402049146,b'',
2024-02-12,112.73927255226556,-7.15162402049146,b'',4.167342e-05
2024-02-13,112.73927255226556,-7.15162402049146,b'',6.86993e-05
2024-02-14,112.73927255226556,-7.15162402049146,b'',
2024-02-15,112.73927255226556,-7.15162402049146,b'',3.9276798e-05
2024-02-16,112.73927255226556,-7.15162402049146,b'',7.782712e-05
2024-02-17,112.73927255226556,-7.15162402049146,b'',
2024-02-18,112.73927255226556,-7.15162402049146,b'',
2024-02-19,112.73927255226556,-7.15162402049146,b'',
2024-02-20,112.73927255226556,-7.15162402049146,b'',5.4220665e-05
2024-02-21,112.73927255226556,-7.15162402049146,b'',0.00023196937
2024-02-22,112.73927255226556,-7.15162402049146,b'',0.00012419297
2024-02-23,112.73927255226556,-7.15162402049146,b'',
2024-02-24,112.73927255226556,-7.15162402049146,b'',
2024-02-25,112.73927255226556,-7.15162402049146,b'',
2024-02-26,112.73927255226556,-7.15162402049146,b'',7.877034e-05
2024-02-27,112.73927255226556,-7.15162402049146,b'',
2024-02-28,112.73927255226556,-7.15162402049146,b'',
2024-02-29,112.73927255226556,-7.15162402049146,b'',
2024-03-01,112.73927255226556,-7.15162402049146,b'',4.718549e-05
2024-03-02,112.73927255226556,-7.15162402049146,b'',
2024-03-03,112.73927255226556,-7.15162402049146,b'',6.46684e-05
2024-03-04,112.73927255226556,-7.15162402049146,b'',
2024-03-05,112.73927255226556,-7.15162402049146,b'',
2024-03-06,112.73927255226556,-7.15162402049146,b'',3.2300628e-05
2024-03-07,112.73927255226556,-7.15162402049146,b'',
2024-03-08,112.73927255226556,-7.15162402049146,b'',5.421946e-05
2024-03-09,112.73927255226556,-7.15162402049146,b'',
2024-03-10,112.73927255226556,-7.15162402049146,b'',
2024-03-11,112.73927255226556,-7.15162402049146,b'',
2024-03-12,112.73927255226556,-7.15162402049146,b'',
2024-03-13,112.73927255226556,-7.15162402049146,b'',
2024-03-14,112.73927255226556,-7.15162402049146,b'',
2024-03-15,112.73927255226556,-7.15162402049146,b'',
2024-03-16,112.73927255226556,-7.15162402049146,b'',
2024-03-17,112.73927255226556,-7.15162402049146,b'',
2024-03-18,112.73927255226556,-7.15162402049146,b'',5.861693e-05
2024-03-19,112.73927255226556,-7.15162402049146,b'',3.0704115e-05
2024-03-20,112.73927255226556,-7.15162402049146,b'',4.9145314e-05
2024-03-21,112.73927255226556,-7.15162402049146,b'',4.4374086e-05
2024-03-22,112.73927255226556,-7.15162402049146,b'',4.4007338e-05
2024-03-24,112.73927255226556,-7.15162402049146,b'',1.7971135e-05
2024-03-25,112.73927255226556,-7.15162402049146,b'',
2024-03-26,112.73927255226556,-7.15162402049146,b'',1.9941048e-05
2024-03-27,112.73927255226556,-7.15162402049146,b'',6.2066945e-05
2024-03-28,112.73927255226556,-7.15162402049146,b'',
2024-03-29,112.73927255226556,-7.15162402049146,b'',2.7828768e-05
2024-03-30,112.73927255226556,-7.15162402049146,b'',2.438405e-05
2024-03-31,112.73927255226556,-7.15162402049146,b'',3.3853874e-05
2024-04-01,112.73927255226556,-7.15162402049146,b'',
2024-04-02,112.73927255226556,-7.15162402049146,b'',
2024-04-03,112.73927255226556,-7.15162402049146,b'',2.8229638e-06
2024-04-04,112.73927255226556,-7.15162402049146,b'',0.00017412976
2024-04-05,112.73927255226556,-7.15162402049146,b'',
2024-04-06,112.73927255226556,-7.15162402049146,b'',
2024-04-07,112.73927255226556,-7.15162402049146,b'',
2024-04-08,112.73927255226556,-7.15162402049146,b'',
2024-04-09,112.73927255226556,-7.15162402049146,b'',
2024-04-10,112.73927255226556,-7.15162402049146,b'',
2024-04-11,112.73927255226556,-7.15162402049146,b'',
2024-04-12,112.73927255226556,-7.15162402049146,b'',
2024-04-13,112.73927255226556,-7.15162402049146,b'',
2024-04-14,112.73927255226556,-7.15162402049146,b'',
2024-04-15,112.73927255226556,-7.15162402049146,b'',
2024-04-16,112.73927255226556,-7.15162402049146,b'',1.4772582e-05
2024-04-17,112.73927255226556,-7.15162402049146,b'',
2024-04-18,112.73927255226556,-7.15162402049146,b'',2.3707467e-05
2024-04-19,112.73927255226556,-7.15162402049146,b'',
2024-04-20,112.73927255226556,-7.15162402049146,b'',-9.724368e-06
2024-04-21,112.73927255226556,-7.15162402049146,b'',
2024-04-22,112.73927255226556,-7.15162402049146,b'',
2024-04-23,112.73927255226556,-7.15162402049146,b'',
2024-04-24,112.73927255226556,-7.15162402049146,b'',
2024-04-25,112.73927255226556,-7.15162402049146,b'',
2024-04-26,112.73927255226556,-7.15162402049146,b'',
2024-04-27,112.73927255226556,-7.15162402049146,b'',
2024-04-28,112.73927255226556,-7.15162402049146,b'',2.0898306e-05
2024-04-29,112.73927255226556,-7.15162402049146,b'',3.45593e-05
2024-04-30,112.73927255226556,-7.15162402049146,b'',1.80694e-05
2024-05-01,112.73927255226556,-7.15162402049146,b'',3.499341e-05
2024-05-02,112.73927255226556,-7.15162402049146,b'',5.167363e-05
2024-05-03,112.73927255226556,-7.15162402049146,b'',4.4565808e-05
2024-05-04,112.73927255226556,-7.15162402049146,b'',4.0113344e-05
2024-05-05,112.73927255226556,-7.15162402049146,b'',3.780389e-05
2024-05-06,112.73927255226556,-7.15162402049146,b'',3.480667e-05
2024-05-07,112.73927255226556,-7.15162402049146,b'',2.1468286e-05
2024-05-08,112.73927255226556,-7.15162402049146,b'',
2024-05-09,112.73927255226556,-7.15162402049146,b'',3.0147965e-05
2024-05-10,112.73927255226556,-7.15162402049146,b'',1.9332709e-05
2024-05-11,112.73927255226556,-7.15162402049146,b'',4.9943512e-05
2024-05-12,112.73927255226556,-7.15162402049146,b'',1.2504367e-05
2024-05-13,112.73927255226556,-7.15162402049146,b'',
2024-05-14,112.73927255226556,-7.15162402049146,b'',2.0130848e-05
2024-05-15,112.73927255226556,-7.15162402049146,b'',2.4383737e-05
2024-05-16,112.73927255226556,-7.15162402049146,b'',6.4048e-06
2024-05-17,112.73927255226556,-7.15162402049146,b'',2.0302512e-05
2024-05-18,112.73927255226556,-7.15162402049146,b'',1.3201737e-05
2024-05-19,112.73927255226556,-7.15162402049146,b'',2.348597e-05
2024-05-20,112.73927255226556,-7.15162402049146,b'',1.8100338e-05
2024-05-21,112.73927255226556,-7.15162402049146,b'',2.3383263e-05
2024-05-22,112.73927255226556,-7.15162402049146,b'',3.239176e-05
2024-05-23,112.73927255226556,-7.15162402049146,b'',2.1206548e-05
2024-05-24,112.73927255226556,-7.15162402049146,b'',
2024-05-25,112.73927255226556,-7.15162402049146,b'',2.1219692e-05
2024-05-26,112.73927255226556,-7.15162402049146,b'',1.5914646e-05
2024-05-27,112.73927255226556,-7.15162402049146,b'',3.517725e-05
2024-05-28,112.73927255226556,-7.15162402049146,b'',
2024-05-29,112.73927255226556,-7.15162402049146,b'',1.2202325e-05
2024-05-30,112.73927255226556,-7.15162402049146,b'',3.274106e-05
2024-05-31,112.73927255226556,-7.15162402049146,b'',-9.304882e-07
2024-06-01,112.73927255226556,-7.15162402049146,b'',2.4716162e-05
2024-06-02,112.73927255226556,-7.15162402049146,b'',
2024-06-03,112.73927255226556,-7.15162402049146,b'',4.3350385e-05
2024-06-04,112.73927255226556,-7.15162402049146,b'',4.3649605e-05
2024-06-05,112.73927255226556,-7.15162402049146,b'',3.1231208e-05
2024-06-06,112.73927255226556,-7.15162402049146,b'',2.0917083e-05
2024-06-07,112.73927255226556,-7.15162402049146,b'',3.38874e-05
2024-06-08,112.73927255226556,-7.15162402049146,b'',6.8623185e-06
2024-06-09,112.73927255226556,-7.15162402049146,b'',
2024-06-10,112.73927255226556,-7.15162402049146,b'',
2024-06-11,112.73927255226556,-7.15162402049146,b'',1.1760723e-05
2024-06-12,112.73927255226556,-7.15162402049146,b'',
2024-06-13,112.73927255226556,-7.15162402049146,b'',
2024-06-14,112.73927255226556,-7.15162402049146,b'',
2024-06-15,112.73927255226556,-7.15162402049146,b'',
2024-06-16,112.73927255226556,-7.15162402049146,b'',1.5746318e-05
2024-06-17,112.73927255226556,-7.15162402049146,b'',
2024-06-18,112.73927255226556,-7.15162402049146,b'',1.7089042e-05
2024-06-19,112.73927255226556,-7.15162402049146,b'',3.2072396e-05
2024-06-20,112.73927255226556,-7.15162402049146,b'',3.107041e-05
2024-06-21,112.73927255226556,-7.15162402049146,b'',1.7883021e-05
2024-06-22,112.73927255226556,-7.15162402049146,b'',2.8532728e-05
2024-06-23,112.73927255226556,-7.15162402049146,b'',2.650181e-05
2024-06-24,112.73927255226556,-7.15162402049146,b'',
2024-06-25,112.73927255226556,-7.15162402049146,b'',2.4345623e-05
2024-06-26,112.73927255226556,-7.15162402049146,b'',3.2244032e-05
2024-06-27,112.73927255226556,-7.15162402049146,b'',9.779674e-06
2024-06-28,112.73927255226556,-7.15162402049146,b'',
2024-06-29,112.73927255226556,-7.15162402049146,b'',1.938025e-05
2024-06-30,112.73927255226556,-7.15162402049146,b'',7.704541e-05
2024-07-01,112.73927255226556,-7.15162402049146,b'',
2024-07-02,112.73927255226556,-7.15162402049146,b'',
2024-07-03,112.73927255226556,-7.15162402049146,b'',
2024-07-04,112.73927255226556,-7.15162402049146,b'',
2024-07-05,112.73927255226556,-7.15162402049146,b'',
2024-07-06,112.73927255226556,-7.15162402049146,b'',4.035151e-05
2024-07-07,112.73927255226556,-7.15162402049146,b'',
2024-07-08,112.73927255226556,-7.15162402049146,b'',3.7632766e-05
2024-07-09,112.73927255226556,-7.15162402049146,b'',1.3062336e-05
2024-07-10,112.73927255226556,-7.15162402049146,b'',
2024-07-11,112.73927255226556,-7.15162402049146,b'',3.5930094e-05
2024-07-12,112.73927255226556,-7.15162402049146,b'',2.866565e-05
2024-07-13,112.73927255226556,-7.15162402049146,b'',3.7128983e-05
2024-07-14,112.73927255226556,-7.15162402049146,b'',3.905007e-05
2024-07-15,112.73927255226556,-7.15162402049146,b'',3.2085987e-05
2024-07-16,112.73927255226556,-7.15162402049146,b'',6.0636835e-06
2024-07-17,112.73927255226556,-7.15162402049146,b'',3.502944e-05
2024-07-18,112.73927255226556,-7.15162402049146,b'',2.4615309e-05
2024-07-19,112.73927255226556,-7.15162402049146,b'',3.228054e-05
2024-07-20,112.73927255226556,-7.15162402049146,b'',2.0473632e-05
2024-07-21,112.73927255226556,-7.15162402049146,b'',4.499902e-05
2024-07-22,112.73927255226556,-7.15162402049146,b'',2.4249657e-05
2024-07-23,112.73927255226556,-7.15162402049146,b'',2.0236657e-05
2024-07-24,112.73927255226556,-7.15162402049146,b'',4.4904813e-05
2024-07-25,112.73927255226556,-7.15162402049146,b'',3.456655e-05
2024-07-26,112.73927255226556,-7.15162402049146,b'',2.5623276e-05
2024-07-27,112.73927255226556,-7.15162402049146,b'',1.7522809e-05
2024-07-28,112.73927255226556,-7.15162402049146,b'',2.6785508e-05
2024-07-29,112.73927255226556,-7.15162402049146,b'',2.7157592e-05
2024-07-30,112.73927255226556,-7.15162402049146,b'',2.4277078e-05
2024-07-31,112.73927255226556,-7.15162402049146,b'',1.4386353e-05
2024-08-01,112.73927255226556,-7.15162402049146,b'',
2024-08-02,112.73927255226556,-7.15162402049146,b'',8.34982e-06
2024-08-03,112.73927255226556,-7.15162402049146,b'',8.978916e-06
2024-08-04,112.73927255226556,-7.15162402049146,b'',1.7914403e-05
2024-08-05,112.73927255226556,-7.15162402049146,b'',3.6620037e-05
2024-08-06,112.73927255226556,-7.15162402049146,b'',2.4870316e-05
2024-08-07,112.73927255226556,-7.15162402049146,b'',
2024-08-08,112.73927255226556,-7.15162402049146,b'',2.2502438e-05
2024-08-09,112.73927255226556,-7.15162402049146,b'',2.2207381e-05
2024-08-10,112.73927255226556,-7.15162402049146,b'',1.5338283e-05
2024-08-11,112.73927255226556,-7.15162402049146,b'',9.740003e-06
2024-08-13,112.73927255226556,-7.15162402049146,b'',1.9799165e-05
2024-08-14,112.73927255226556,-7.15162402049146,b'',9.302047e-06
2024-08-15,112.73927255226556,-7.15162402049146,b'',4.0033978e-05
2024-08-16,112.73927255226556,-7.15162402049146,b'',2.9205974e-05
2024-08-17,112.73927255226556,-7.15162402049146,b'',1.7765004e-05
2024-08-18,112.73927255226556,-7.15162402049146,b'',3.7028272e-05
2024-08-19,112.73927255226556,-7.15162402049146,b'',3.0317515e-05
2024-08-20,112.73927255226556,-7.15162402049146,b'',1.6076856e-05
2024-08-21,112.73927255226556,-7.15162402049146,b'',1.5508047e-05
2024-08-22,112.73927255226556,-7.15162402049146,b'',
2024-08-23,112.73927255226556,-7.15162402049146,b'',2.575188e-05
2024-08-24,112.73927255226556,-7.15162402049146,b'',3.0124258e-05
2024-08-25,112.73927255226556,-7.15162402049146,b'',3.5369823e-05
2024-08-26,112.73927255226556,-7.15162402049146,b'',1.5569207e-05
2024-08-27,112.73927255226556,-7.15162402049146,b'',2.5579271e-05
2024-08-28,112.73927255226556,-7.15162402049146,b'',
2024-08-29,112.73927255226556,-7.15162402049146,b'',2.9768438e-05
2024-08-30,112.73927255226556,-7.15162402049146,b'',1.1795106e-05
2024-08-31,112.73927255226556,-7.15162402049146,b'',3.2574102e-05
2024-09-01,112.73927255226556,-7.15162402049146,b'',2.6889331e-05
2024-09-02,112.73927255226556,-7.15162402049146,b'',2.359825e-05
2024-09-03,112.73927255226556,-7.15162402049146,b'',1.126849e-05
2024-09-04,112.73927255226556,-7.15162402049146,b'',
2024-09-05,112.73927255226556,-7.15162402049146,b'',2.956068e-05
2024-09-06,112.73927255226556,-7.15162402049146,b'',2.4676088e-05
2024-09-07,112.73927255226556,-7.15162402049146,b'',1.8586357e-05
2024-09-08,112.73927255226556,-7.15162402049146,b'',
2024-09-09,112.73927255226556,-7.15162402049146,b'',1.1382443e-05
2024-09-10,112.73927255226556,-7.15162402049146,b'',
2024-09-11,112.73927255226556,-7.15162402049146,b'',2.4384708e-05
2024-09-12,112.73927255226556,-7.15162402049146,b'',3.5938152e-05
2024-09-13,112.73927255226556,-7.15162402049146,b'',1.575788e-05
2024-09-14,112.73927255226556,-7.15162402049146,b'',2.4577446e-05
2024-09-15,112.73927255226556,-7.15162402049146,b'',4.7744406e-06
2024-09-16,112.73927255226556,-7.15162402049146,b'',5.2532243e-05
2024-09-17,112.73927255226556,-7.15162402049146,b'',2.5911691e-05
2024-09-18,112.73927255226556,-7.15162402049146,b'',
2024-09-19,112.73927255226556,-7.15162402049146,b'',0.0002271965
2024-09-20,112.73927255226556,-7.15162402049146,b'',1.5520895e-05
2024-09-21,112.73927255226556,-7.15162402049146,b'',2.9044655e-05
2024-09-22,112.73927255226556,-7.15162402049146,b'',3.628703e-05
2024-09-23,112.73927255226556,-7.15162402049146,b'',
2024-09-24,112.73927255226556,-7.15162402049146,b'',
2024-09-25,112.73927255226556,-7.15162402049146,b'',
2024-09-26,112.73927255226556,-7.15162402049146,b'',
2024-09-27,112.73927255226556,-7.15162402049146,b'',3.4641474e-05
2024-09-28,112.73927255226556,-7.15162402049146,b'',1.4784943e-05
2024-09-29,112.73927255226556,-7.15162402049146,b'',2.5343244e-05
2024-09-30,112.73927255226556,-7.15162402049146,b'',2.6226158e-05
2024-10-01,112.73927255226556,-7.15162402049146,b'',2.8400804e-05
2024-10-02,112.73927255226556,-7.15162402049146,b'',
2024-10-03,112.73927255226556,-7.15162402049146,b'',4.1361676e-05
2024-10-04,112.73927255226556,-7.15162402049146,b'',3.0538093e-05
2024-10-05,112.73927255226556,-7.15162402049146,b'',3.8264177e-05
2024-10-06,112.73927255226556,-7.15162402049146,b'',-1.2989173e-05
2024-10-07,112.73927255226556,-7.15162402049146,b'',2.1256792e-05
2024-10-08,112.73927255226556,-7.15162402049146,b'',1.3107564e-05
2024-10-09,112.73927255226556,-7.15162402049146,b'',
2024-10-10,112.73927255226556,-7.15162402049146,b'',2.3950442e-05
2024-10-11,112.73927255226556,-7.15162402049146,b'',1.152481e-05
2024-10-12,112.73927255226556,-7.15162402049146,b'',1.3201915e-05
2024-10-13,112.73927255226556,-7.15162402049146,b'',2.1698177e-05
2024-10-14,112.73927255226556,-7.15162402049146,b'',2.644659e-05
2024-10-15,112.73927255226556,-7.15162402049146,b'',4.0417304e-05
2024-10-16,112.73927255226556,-7.15162402049146,b'',4.165892e-05
2024-10-17,112.73927255226556,-7.15162402049146,b'',7.653398e-05
2024-10-18,112.73927255226556,-7.15162402049146,b'',4.556281e-05
2024-10-19,112.73927255226556,-7.15162402049146,b'',
2024-10-20,112.73927255226556,-7.15162402049146,b'',
2024-10-21,112.73927255226556,-7.15162402049146,b'',
2024-10-22,112.73927255226556,-7.15162402049146,b'',
2024-10-23,112.73927255226556,-7.15162402049146,b'',2.742057e-05
2024-10-24,112.73927255226556,-7.15162402049146,b'',
2024-10-25,112.73927255226556,-7.15162402049146,b'',
2024-10-26,112.73927255226556,-7.15162402049146,b'',4.3504024e-05
2024-10-27,112.73927255226556,-7.15162402049146,b'',3.4832803e-05
2024-10-28,112.73927255226556,-7.15162402049146,b'',4.3186257e-05
2024-10-29,112.73927255226556,-7.15162402049146,b'',1.5366328e-05
2024-10-30,112.73927255226556,-7.15162402049146,b'',
2024-10-31,112.73927255226556,-7.15162402049146,b'',2.6528334e-05
2024-11-01,112.73927255226556,-7.15162402049146,b'',
2024-11-02,112.73927255226556,-7.15162402049146,b'',2.4373063e-05
2024-11-03,112.73927255226556,-7.15162402049146,b'',
2024-11-04,112.73927255226556,-7.15162402049146,b'',
2024-11-05,112.73927255226556,-7.15162402049146,b'',1.1683563e-05
2024-11-06,112.73927255226556,-7.15162402049146,b'',
2024-11-07,112.73927255226556,-7.15162402049146,b'',4.8720933e-05
2024-11-08,112.73927255226556,-7.15162402049146,b'',
2024-11-09,112.73927255226556,-7.15162402049146,b'',
2024-11-10,112.73927255226556,-7.15162402049146,b'',
2024-11-11,112.73927255226556,-7.15162402049146,b'',
2024-11-12,112.73927255226556,-7.15162402049146,b'',
2024-11-13,112.73927255226556,-7.15162402049146,b'',
2024-11-14,112.73927255226556,-7.15162402049146,b'',1.2459634e-05
2024-11-15,112.73927255226556,-7.15162402049146,b'',
2024-11-16,112.73927255226556,-7.15162402049146,b'',
2024-11-17,112.73927255226556,-7.15162402049146,b'',
2024-11-18,112.73927255226556,-7.15162402049146,b'',
2024-11-19,112.73927255226556,-7.15162402049146,b'',
2024-11-20,112.73927255226556,-7.15162402049146,b'',
2024-11-21,112.73927255226556,-7.15162402049146,b'',
2024-11-22,112.73927255226556,-7.15162402049146,b'',
2024-11-23,112.73927255226556,-7.15162402049146,b'',
2024-11-24,112.73927255226556,-7.15162402049146,b'',
2024-11-25,112.73927255226556,-7.15162402049146,b'',
2024-11-26,112.73927255226556,-7.15162402049146,b'',
2024-11-27,112.73927255226556,-7.15162402049146,b'',
2024-11-28,112.73927255226556,-7.15162402049146,b'',
2024-11-29,112.73927255226556,-7.15162402049146,b'',
2024-11-30,112.73927255226556,-7.15162402049146,b'',
2024-12-01,112.73927255226556,-7.15162402049146,b'',
2024-12-02,112.73927255226556,-7.15162402049146,b'',
2024-12-03,112.73927255226556,-7.15162402049146,b'',3.823607e-05
2024-12-04,112.73927255226556,-7.15162402049146,b'',
2024-12-05,112.73927255226556,-7.15162402049146,b'',
2024-12-06,112.73927255226556,-7.15162402049146,b'',
2024-12-07,112.73927255226556,-7.15162402049146,b'',
2024-12-08,112.73927255226556,-7.15162402049146,b'',
2024-12-09,112.73927255226556,-7.15162402049146,b'',
2024-12-10,112.73927255226556,-7.15162402049146,b'',
2024-12-11,112.73927255226556,-7.15162402049146,b'',
2024-12-12,112.73927255226556,-7.15162402049146,b'',
2024-12-13,112.73927255226556,-7.15162402049146,b'',3.089382e-05
2024-12-14,112.73927255226556,-7.15162402049146,b'',
2024-12-15,112.73927255226556,-7.15162402049146,b'',
2024-12-16,112.73927255226556,-7.15162402049146,b'',
2024-12-17,112.73927255226556,-7.15162402049146,b'',
2024-12-18,112.73927255226556,-7.15162402049146,b'',
2024-12-19,112.73927255226556,-7.15162402049146,b'',5.281263e-05
2024-12-20,112.73927255226556,-7.15162402049146,b'',
2024-12-21,112.73927255226556,-7.15162402049146,b'',
2024-12-22,112.73927255226556,-7.15162402049146,b'',
2024-12-23,112.73927255226556,-7.15162402049146,b'',9.1762195e-05
2024-12-24,112.73927255226556,-7.15162402049146,b'',
2024-12-25,112.73927255226556,-7.15162402049146,b'',
2024-12-26,112.73927255226556,-7.15162402049146,b'',
2024-12-27,112.73927255226556,-7.15162402049146,b'',
2024-12-28,112.73927255226556,-7.15162402049146,b'',
2024-12-29,112.73927255226556,-7.15162402049146,b'',2.8008633e-05
2024-12-30,112.73927255226556,-7.15162402049146,b'',
2024-12-31,112.73927255226556,-7.15162402049146,b'',
2025-01-01,112.73927255226556,-7.15162402049146,b'',
2025-01-02,112.73927255226556,-7.15162402049146,b'',
2025-01-03,112.73927255226556,-7.15162402049146,b'',4.2872638e-05
2025-01-04,112.73927255226556,-7.15162402049146,b'',
2025-01-05,112.73927255226556,-7.15162402049146,b'',
2025-01-06,112.73927255226556,-7.15162402049146,b'',
2025-01-07,112.73927255226556,-7.15162402049146,b'',6.9195405e-05
2025-01-08,112.73927255226556,-7.15162402049146,b'',
2025-01-09,112.73927255226556,-7.15162402049146,b'',6.051598e-05
2025-01-10,112.73927255226556,-7.15162402049146,b'',
2025-01-11,112.73927255226556,-7.15162402049146,b'',
2025-01-12,112.73927255226556,-7.15162402049146,b'',
2025-01-13,112.73927255226556,-7.15162402049146,b'',
2025-01-14,112.73927255226556,-7.15162402049146,b'',
2025-01-15,112.73927255226556,-7.15162402049146,b'',
2025-01-16,112.73927255226556,-7.15162402049146,b'',
2025-01-17,112.73927255226556,-7.15162402049146,b'',
2025-01-18,112.73927255226556,-7.15162402049146,b'',4.8581984e-05
2025-01-19,112.73927255226556,-7.15162402049146,b'',
2025-01-20,112.73927255226556,-7.15162402049146,b'',
2025-01-21,112.73927255226556,-7.15162402049146,b'',
2025-01-22,112.73927255226556,-7.15162402049146,b'',3.6568134e-05
2025-01-23,112.73927255226556,-7.15162402049146,b'',
2025-01-24,112.73927255226556,-7.15162402049146,b'',
2025-01-25,112.73927255226556,-7.15162402049146,b'',8.126449e-05
2025-01-26,112.73927255226556,-7.15162402049146,b'',6.0336795e-05
2025-01-27,112.73927255226556,-7.15162402049146,b'',
2025-01-28,112.73927255226556,-7.15162402049146,b'',
2025-01-29,112.73927255226556,-7.15162402049146,b'',
2025-02-01,112.73927255226556,-7.15162402049146,b'',
2025-02-02,112.73927255226556,-7.15162402049146,b'',
2025-02-03,112.73927255226556,-7.15162402049146,b'',
2025-02-04,112.73927255226556,-7.15162402049146,b'',
2025-02-05,112.73927255226556,-7.15162402049146,b'',
2025-02-06,112.73927255226556,-7.15162402049146,b'',1.2929472e-05
2025-02-07,112.73927255226556,-7.15162402049146,b'',
2025-02-08,112.73927255226556,-7.15162402049146,b'',8.6390406e-05
2025-02-09,112.73927255226556,-7.15162402049146,b'',
2025-02-10,112.73927255226556,-7.15162402049146,b'',
2025-02-11,112.73927255226556,-7.15162402049146,b'',
2025-02-12,112.73927255226556,-7.15162402049146,b'',7.034779e-05
2025-02-13,112.73927255226556,-7.15162402049146,b'',4.5856e-05
2025-02-14,112.73927255226556,-7.15162402049146,b'',
2025-02-15,112.73927255226556,-7.15162402049146,b'',3.002627e-05
2025-02-16,112.73927255226556,-7.15162402049146,b'',2.1294181e-05
2025-02-17,112.73927255226556,-7.15162402049146,b'',
2025-02-18,112.73927255226556,-7.15162402049146,b'',
2025-02-19,112.73927255226556,-7.15162402049146,b'',7.2287345e-05
2025-02-20,112.73927255226556,-7.15162402049146,b'',
2025-02-21,112.73927255226556,-7.15162402049146,b'',
2025-02-22,112.73927255226556,-7.15162402049146,b'',
2025-02-23,112.73927255226556,-7.15162402049146,b'',
2025-02-24,112.73927255226556,-7.15162402049146,b'',
2025-02-25,112.73927255226556,-7.15162402049146,b'',5.9785674e-05
2025-02-26,112.73927255226556,-7.15162402049146,b'',
2025-02-27,112.73927255226556,-7.15162402049146,b'',
2025-02-28,112.73927255226556,-7.15162402049146,b'',
2025-03-01,112.73927255226556,-7.15162402049146,b'',
2025-03-02,112.73927255226556,-7.15162402049146,b'',
2025-03-03,112.73927255226556,-7.15162402049146,b'',
2025-03-04,112.73927255226556,-7.15162402049146,b'',
2025-03-05,112.73927255226556,-7.15162402049146,b'',
2025-03-06,112.73927255226556,-7.15162402049146,b'',
2025-03-07,112.73927255226556,-7.15162402049146,b'',
2025-03-08,112.73927255226556,-7.15162402049146,b'',
2025-03-09,112.73927255226556,-7.15162402049146,b'',
2025-03-10,112.73927255226556,-7.15162402049146,b'',
2025-03-11,112.73927255226556,-7.15162402049146,b'',2.3654322e-05
2025-03-12,112.73927255226556,-7.15162402049146,b'',3.286547e-05
2025-03-13,112.73927255226556,-7.15162402049146,b'',
2025-03-14,112.73927255226556,-7.15162402049146,b'',
2025-03-15,112.73927255226556,-7.15162402049146,b'',
2025-03-16,112.73927255226556,-7.15162402049146,b'',
2025-03-17,112.73927255226556,-7.15162402049146,b'',
2025-03-18,112.73927255226556,-7.15162402049146,b'',
2025-03-19,112.73927255226556,-7.15162402049146,b'',
